date,host,type_instance,value
2022-02-20 16:55:00+00:00,10.95.161.206,interrupt,0.0
2022-02-20 16:55:00+00:00,10.95.161.206,softirq,0.00803995981755364
2022-02-20 16:55:00+00:00,10.95.161.206,steal,0.0
2022-02-20 16:55:00+00:00,10.95.161.206,idle,98.58411658784735
2022-02-20 16:55:00+00:00,10.95.161.207,user,1.53022642549944
2022-02-20 16:55:00+00:00,10.95.161.207,system,0.27858575551490006
2022-02-20 16:55:00+00:00,10.95.161.207,wait,0.0
2022-02-20 16:55:00+00:00,10.95.161.207,nice,0.0
2022-02-20 16:55:00+00:00,10.95.161.207,interrupt,0.0
2022-02-20 16:55:00+00:00,10.95.161.207,softirq,0.008452907182429548
2022-02-20 16:55:00+00:00,10.95.161.207,steal,0.0
2022-02-20 16:55:00+00:00,10.95.161.207,idle,98.18273491180322
2022-02-20 16:55:00+00:00,10.95.161.208,user,0.042212720175085795
2022-02-20 16:55:00+00:00,10.95.161.208,system,0.027016840927613788
2022-02-20 16:55:00+00:00,10.95.161.208,wait,0.0004221332928085375
2022-02-20 16:55:00+00:00,10.95.161.208,nice,0.0
2022-02-20 16:55:00+00:00,10.95.161.208,interrupt,0.0
2022-02-20 16:55:00+00:00,10.95.161.208,softirq,0.003377077058361655
2022-02-20 16:55:00+00:00,10.95.161.208,steal,0.0
2022-02-20 16:55:00+00:00,10.95.161.208,idle,99.92697122854612
2022-02-20 16:55:00+00:00,10.95.161.209,user,1.3596978781267974
2022-02-20 16:55:00+00:00,10.95.161.209,system,0.264916636425388
2022-02-20 16:55:00+00:00,10.95.161.209,wait,0.00042335568651358143
2022-02-20 16:55:00+00:00,10.95.161.209,nice,0.0
2022-02-20 16:55:00+00:00,10.95.161.209,interrupt,0.0
2022-02-20 16:55:00+00:00,10.95.161.209,softirq,0.008040146562131166
2022-02-20 16:55:00+00:00,10.95.161.209,steal,0.0
2022-02-20 16:55:00+00:00,10.95.161.209,idle,98.36692198319918
2022-02-20 16:56:00+00:00,10.95.161.205,user,0.9971597722683185
2022-02-20 16:56:00+00:00,10.95.161.205,system,0.4052159085053608
2022-02-20 16:56:00+00:00,10.95.161.205,wait,0.0004233987060935543
2022-02-20 16:56:00+00:00,10.95.161.205,nice,0.0
2022-02-20 16:56:00+00:00,10.95.161.205,interrupt,0.0
2022-02-20 16:56:00+00:00,10.95.161.205,softirq,0.013549609076545907
2022-02-20 16:56:00+00:00,10.95.161.205,steal,0.0
2022-02-20 16:56:00+00:00,10.95.161.205,idle,98.58365131144369
2022-02-20 16:56:00+00:00,10.95.161.206,user,1.1370010345301025
2022-02-20 16:56:00+00:00,10.95.161.206,system,0.2888856410753259
2022-02-20 16:56:00+00:00,10.95.161.206,wait,0.020752640731639505
2022-02-20 16:56:00+00:00,10.95.161.206,nice,0.0
2022-02-20 16:56:00+00:00,10.95.161.206,interrupt,0.0
2022-02-20 16:56:00+00:00,10.95.161.206,softirq,0.009307640456960023
2022-02-20 16:56:00+00:00,10.95.161.206,steal,0.0
2022-02-20 16:56:00+00:00,10.95.161.206,idle,98.54405304320596
2022-02-20 16:56:00+00:00,10.95.161.207,user,1.2253956720380383
2022-02-20 16:56:00+00:00,10.95.161.207,system,0.24016617626509254
2022-02-20 16:56:00+00:00,10.95.161.207,wait,0.0
2022-02-20 16:56:00+00:00,10.95.161.207,nice,0.0
2022-02-20 16:56:00+00:00,10.95.161.207,interrupt,0.0
2022-02-20 16:56:00+00:00,10.95.161.207,softirq,0.007609730351814922
2022-02-20 16:56:00+00:00,10.95.161.207,steal,0.0
2022-02-20 16:56:00+00:00,10.95.161.207,idle,98.52682842134506
2022-02-20 16:56:00+00:00,10.95.161.208,user,0.03462068413352012
2022-02-20 16:56:00+00:00,10.95.161.208,system,0.0219553162451876
2022-02-20 16:56:00+00:00,10.95.161.208,wait,0.0
2022-02-20 16:56:00+00:00,10.95.161.208,nice,0.0
2022-02-20 16:56:00+00:00,10.95.161.208,interrupt,0.0
2022-02-20 16:56:00+00:00,10.95.161.208,softirq,0.002955478505189858
2022-02-20 16:56:00+00:00,10.95.161.208,steal,0.0
2022-02-20 16:56:00+00:00,10.95.161.208,idle,99.9404685211161
2022-02-20 16:56:00+00:00,10.95.161.209,user,1.3936103653425176
2022-02-20 16:56:00+00:00,10.95.161.209,system,0.257651343831052
2022-02-20 16:56:00+00:00,10.95.161.209,wait,0.0004234202191623053
2022-02-20 16:56:00+00:00,10.95.161.209,nice,0.0
2022-02-20 16:56:00+00:00,10.95.161.209,interrupt,0.0
2022-02-20 16:56:00+00:00,10.95.161.209,softirq,0.00846280554473454
2022-02-20 16:56:00+00:00,10.95.161.209,steal,0.0
2022-02-20 16:56:00+00:00,10.95.161.209,idle,98.33985206506253
2022-02-20 16:57:00+00:00,10.95.161.205,user,1.1489108474160308
2022-02-20 16:57:00+00:00,10.95.161.205,system,0.43307502119936
2022-02-20 16:57:00+00:00,10.95.161.205,wait,0.0
2022-02-20 16:57:00+00:00,10.95.161.205,nice,0.0
2022-02-20 16:57:00+00:00,10.95.161.205,interrupt,0.0
2022-02-20 16:57:00+00:00,10.95.161.205,softirq,0.017781133804461044
2022-02-20 16:57:00+00:00,10.95.161.205,steal,0.0
2022-02-20 16:57:00+00:00,10.95.161.205,idle,98.40023299758015
2022-02-20 16:57:00+00:00,10.95.161.206,user,0.9731656185134151
2022-02-20 16:57:00+00:00,10.95.161.206,system,0.2185105874347373
2022-02-20 16:57:00+00:00,10.95.161.206,wait,0.022860987431986543
2022-02-20 16:57:00+00:00,10.95.161.206,nice,0.0
2022-02-20 16:57:00+00:00,10.95.161.206,interrupt,0.0
2022-02-20 16:57:00+00:00,10.95.161.206,softirq,0.006352143342754271
2022-02-20 16:57:00+00:00,10.95.161.206,steal,0.0
2022-02-20 16:57:00+00:00,10.95.161.206,idle,98.77911066327711
2022-02-20 16:57:00+00:00,10.95.161.207,user,0.8415202057496439
2022-02-20 16:57:00+00:00,10.95.161.207,system,0.22752521435295817
2022-02-20 16:57:00+00:00,10.95.161.207,wait,0.0
2022-02-20 16:57:00+00:00,10.95.161.207,nice,0.0
2022-02-20 16:57:00+00:00,10.95.161.207,interrupt,0.0
2022-02-20 16:57:00+00:00,10.95.161.207,softirq,0.009304502299868065
2022-02-20 16:57:00+00:00,10.95.161.207,steal,0.0
2022-02-20 16:57:00+00:00,10.95.161.207,idle,98.92165007759752
2022-02-20 16:57:00+00:00,10.95.161.208,user,0.04939493147828954
2022-02-20 16:57:00+00:00,10.95.161.208,system,0.02279669494192103
2022-02-20 16:57:00+00:00,10.95.161.208,wait,0.0
2022-02-20 16:57:00+00:00,10.95.161.208,nice,0.0
2022-02-20 16:57:00+00:00,10.95.161.208,interrupt,0.0
2022-02-20 16:57:00+00:00,10.95.161.208,softirq,0.004221439876330511
2022-02-20 16:57:00+00:00,10.95.161.208,steal,0.0
2022-02-20 16:57:00+00:00,10.95.161.208,idle,99.92358693370346
2022-02-20 16:57:00+00:00,10.95.161.209,user,1.429584041344884
2022-02-20 16:57:00+00:00,10.95.161.209,system,0.271683413106217
2022-02-20 16:57:00+00:00,10.95.161.209,wait,0.0
2022-02-20 16:57:00+00:00,10.95.161.209,nice,0.0
2022-02-20 16:57:00+00:00,10.95.161.209,interrupt,0.0
2022-02-20 16:57:00+00:00,10.95.161.209,softirq,0.009734805823911206
2022-02-20 16:57:00+00:00,10.95.161.209,steal,0.0
2022-02-20 16:57:00+00:00,10.95.161.209,idle,98.28899773972499
2022-02-20 16:58:00+00:00,10.95.161.205,user,1.0211563907050591
2022-02-20 16:58:00+00:00,10.95.161.205,system,0.4119354211810345
2022-02-20 16:58:00+00:00,10.95.161.205,wait,0.0004234740113999204
2022-02-20 16:58:00+00:00,10.95.161.205,nice,0.0
2022-02-20 16:58:00+00:00,10.95.161.205,interrupt,0.0
2022-02-20 16:58:00+00:00,10.95.161.205,softirq,0.011009702889174229
2022-02-20 16:58:00+00:00,10.95.161.205,steal,0.0
2022-02-20 16:58:00+00:00,10.95.161.205,idle,98.55547501121333
2022-02-20 16:58:00+00:00,10.95.161.206,user,1.013596960585497
2022-02-20 16:58:00+00:00,10.95.161.206,system,0.21338337849938513
2022-02-20 16:58:00+00:00,10.95.161.206,wait,0.00042345249286482545
2022-02-20 16:58:00+00:00,10.95.161.206,nice,0.0
2022-02-20 16:58:00+00:00,10.95.161.206,interrupt,0.0
2022-02-20 16:58:00+00:00,10.95.161.206,softirq,0.0067743590364809335
2022-02-20 16:58:00+00:00,10.95.161.206,steal,0.0
2022-02-20 16:58:00+00:00,10.95.161.206,idle,98.76582184938577
2022-02-20 16:58:00+00:00,10.95.161.207,user,1.345945080879301
2022-02-20 16:58:00+00:00,10.95.161.207,system,0.29144108980912864
2022-02-20 16:58:00+00:00,10.95.161.207,wait,0.0004235708718782827
2022-02-20 16:58:00+00:00,10.95.161.207,nice,0.0
2022-02-20 16:58:00+00:00,10.95.161.207,interrupt,0.0
2022-02-20 16:58:00+00:00,10.95.161.207,softirq,0.004651406362032617
2022-02-20 16:58:00+00:00,10.95.161.207,steal,0.0
2022-02-20 16:58:00+00:00,10.95.161.207,idle,98.35753885207767
2022-02-20 16:58:00+00:00,10.95.161.208,user,0.03503637939404378
2022-02-20 16:58:00+00:00,10.95.161.208,system,0.02448250174888165
2022-02-20 16:58:00+00:00,10.95.161.208,wait,0.0
2022-02-20 16:58:00+00:00,10.95.161.208,nice,0.0
2022-02-20 16:58:00+00:00,10.95.161.208,interrupt,0.0
2022-02-20 16:58:00+00:00,10.95.161.208,softirq,0.006332010151345401
2022-02-20 16:58:00+00:00,10.95.161.208,steal,0.0
2022-02-20 16:58:00+00:00,10.95.161.208,idle,99.93414910870574
2022-02-20 16:58:00+00:00,10.95.161.209,user,1.338579762246274
2022-02-20 16:58:00+00:00,10.95.161.209,system,0.27331116251526144
2022-02-20 16:58:00+00:00,10.95.161.209,wait,0.00042315146283460693
2022-02-20 16:58:00+00:00,10.95.161.209,nice,0.0
2022-02-20 16:58:00+00:00,10.95.161.209,interrupt,0.0
2022-02-20 16:58:00+00:00,10.95.161.209,softirq,0.008461644596725501
2022-02-20 16:58:00+00:00,10.95.161.209,steal,0.0
2022-02-20 16:58:00+00:00,10.95.161.209,idle,98.3792242791789
2022-02-20 16:59:00+00:00,10.95.161.205,user,1.1475144118059077
2022-02-20 16:59:00+00:00,10.95.161.205,system,0.44040846262950195
2022-02-20 16:59:00+00:00,10.95.161.205,wait,0.0
2022-02-20 16:59:00+00:00,10.95.161.205,nice,0.0
2022-02-20 16:59:00+00:00,10.95.161.205,interrupt,0.0
2022-02-20 16:59:00+00:00,10.95.161.205,softirq,0.022868347781240517
2022-02-20 16:59:00+00:00,10.95.161.205,steal,0.0
2022-02-20 16:59:00+00:00,10.95.161.205,idle,98.38920877778334
2022-02-20 16:59:00+00:00,10.95.161.206,user,1.0631346646446247
2022-02-20 16:59:00+00:00,10.95.161.206,system,0.2834293024962754
2022-02-20 16:59:00+00:00,10.95.161.206,wait,0.04152730123598319
2022-02-20 16:59:00+00:00,10.95.161.206,nice,0.0
2022-02-20 16:59:00+00:00,10.95.161.206,interrupt,0.0
2022-02-20 16:59:00+00:00,10.95.161.206,softirq,0.008887254791656881
2022-02-20 16:59:00+00:00,10.95.161.206,steal,0.0
2022-02-20 16:59:00+00:00,10.95.161.206,idle,98.60302147683147
2022-02-20 16:59:00+00:00,10.95.161.207,user,1.2706028597610581
2022-02-20 16:59:00+00:00,10.95.161.207,system,0.23592680107804773
2022-02-20 16:59:00+00:00,10.95.161.207,wait,0.0
2022-02-20 16:59:00+00:00,10.95.161.207,nice,0.0004227757766391016
2022-02-20 16:59:00+00:00,10.95.161.207,interrupt,0.0
2022-02-20 16:59:00+00:00,10.95.161.207,softirq,0.00676542273933772
2022-02-20 16:59:00+00:00,10.95.161.207,steal,0.0
2022-02-20 16:59:00+00:00,10.95.161.207,idle,98.48628214064492
2022-02-20 16:59:00+00:00,10.95.161.208,user,0.061629279952326595
2022-02-20 16:59:00+00:00,10.95.161.208,system,0.027436985622550755
2022-02-20 16:59:00+00:00,10.95.161.208,wait,0.0
2022-02-20 16:59:00+00:00,10.95.161.208,nice,0.0
2022-02-20 16:59:00+00:00,10.95.161.208,interrupt,0.0
2022-02-20 16:59:00+00:00,10.95.161.208,softirq,0.0033768632339099716
2022-02-20 16:59:00+00:00,10.95.161.208,steal,0.0
2022-02-20 16:59:00+00:00,10.95.161.208,idle,99.90755687119122
2022-02-20 16:59:00+00:00,10.95.161.209,user,1.2527471719155014
2022-02-20 16:59:00+00:00,10.95.161.209,system,0.28144820842218204
2022-02-20 16:59:00+00:00,10.95.161.209,wait,0.00042329117353244943
2022-02-20 16:59:00+00:00,10.95.161.209,nice,0.0
2022-02-20 16:59:00+00:00,10.95.161.209,interrupt,0.0
2022-02-20 16:59:00+00:00,10.95.161.209,softirq,0.005925056003093975
2022-02-20 16:59:00+00:00,10.95.161.209,steal,0.0
2022-02-20 16:59:00+00:00,10.95.161.209,idle,98.45945627248568
2022-02-20 17:00:00+00:00,10.95.161.205,user,1.0518989655228224
2022-02-20 17:00:00+00:00,10.95.161.205,system,0.42837128095565563
2022-02-20 17:00:00+00:00,10.95.161.205,wait,0.0
2022-02-20 17:00:00+00:00,10.95.161.205,nice,0.0
2022-02-20 17:00:00+00:00,10.95.161.205,interrupt,0.0
2022-02-20 17:00:00+00:00,10.95.161.205,softirq,0.0165092514650851
2022-02-20 17:00:00+00:00,10.95.161.205,steal,0.0
2022-02-20 17:00:00+00:00,10.95.161.205,idle,98.50322050205644
2022-02-20 17:00:00+00:00,10.95.161.206,user,1.1482834210545938
2022-02-20 17:00:00+00:00,10.95.161.206,system,0.2070477768764131
2022-02-20 17:00:00+00:00,10.95.161.206,wait,0.08469353268641348
2022-02-20 17:00:00+00:00,10.95.161.206,nice,0.0
2022-02-20 17:00:00+00:00,10.95.161.206,interrupt,0.0
2022-02-20 17:00:00+00:00,10.95.161.206,softirq,0.005080892297978749
2022-02-20 17:00:00+00:00,10.95.161.206,steal,0.0
2022-02-20 17:00:00+00:00,10.95.161.206,idle,98.55489437708461
2022-02-20 17:00:00+00:00,10.95.161.207,user,1.5467394927626457
2022-02-20 17:00:00+00:00,10.95.161.207,system,0.2388917508556153
2022-02-20 17:00:00+00:00,10.95.161.207,wait,0.00042299037273911647
2022-02-20 17:00:00+00:00,10.95.161.207,nice,0.00042255068495466026
2022-02-20 17:00:00+00:00,10.95.161.207,interrupt,0.0
2022-02-20 17:00:00+00:00,10.95.161.207,softirq,0.006342034311965569
2022-02-20 17:00:00+00:00,10.95.161.207,steal,0.0
2022-02-20 17:00:00+00:00,10.95.161.207,idle,98.20718118101207
2022-02-20 17:00:00+00:00,10.95.161.208,user,0.0409511322701407
2022-02-20 17:00:00+00:00,10.95.161.208,system,0.02068690551194618
2022-02-20 17:00:00+00:00,10.95.161.208,wait,0.0
2022-02-20 17:00:00+00:00,10.95.161.208,nice,0.0
2022-02-20 17:00:00+00:00,10.95.161.208,interrupt,0.0
2022-02-20 17:00:00+00:00,10.95.161.208,softirq,0.00211098729524337
2022-02-20 17:00:00+00:00,10.95.161.208,steal,0.0
2022-02-20 17:00:00+00:00,10.95.161.208,idle,99.93625097492266
2022-02-20 17:00:00+00:00,10.95.161.209,user,1.4146062246050743
2022-02-20 17:00:00+00:00,10.95.161.209,system,0.2522015723216466
2022-02-20 17:00:00+00:00,10.95.161.209,wait,0.00042325892441442124
2022-02-20 17:00:00+00:00,10.95.161.209,nice,0.0
2022-02-20 17:00:00+00:00,10.95.161.209,interrupt,0.0
2022-02-20 17:00:00+00:00,10.95.161.209,softirq,0.008462902810259248
2022-02-20 17:00:00+00:00,10.95.161.209,steal,0.0
2022-02-20 17:00:00+00:00,10.95.161.209,idle,98.3243060413386
2022-02-20 17:01:00+00:00,10.95.161.205,user,1.0831731633791586
2022-02-20 17:01:00+00:00,10.95.161.205,system,0.40947324737203356
2022-02-20 17:01:00+00:00,10.95.161.205,wait,0.0008471525481638589
2022-02-20 17:01:00+00:00,10.95.161.205,nice,0.0
2022-02-20 17:01:00+00:00,10.95.161.205,interrupt,0.0
2022-02-20 17:01:00+00:00,10.95.161.205,softirq,0.014820968755164947
2022-02-20 17:01:00+00:00,10.95.161.205,steal,0.0
2022-02-20 17:01:00+00:00,10.95.161.205,idle,98.49168546794549
2022-02-20 17:01:00+00:00,10.95.161.206,user,1.082818863816502
2022-02-20 17:01:00+00:00,10.95.161.206,system,0.223078303584222
2022-02-20 17:01:00+00:00,10.95.161.206,wait,0.03047711827447071
2022-02-20 17:01:00+00:00,10.95.161.206,nice,0.0
2022-02-20 17:01:00+00:00,10.95.161.206,interrupt,0.0
2022-02-20 17:01:00+00:00,10.95.161.206,softirq,0.005926141192551282
2022-02-20 17:01:00+00:00,10.95.161.206,steal,0.0
2022-02-20 17:01:00+00:00,10.95.161.206,idle,98.65769957313226
2022-02-20 17:01:00+00:00,10.95.161.207,user,1.417320029046255
2022-02-20 17:01:00+00:00,10.95.161.207,system,0.24435609138590783
2022-02-20 17:01:00+00:00,10.95.161.207,wait,0.0
2022-02-20 17:01:00+00:00,10.95.161.207,nice,0.0
2022-02-20 17:01:00+00:00,10.95.161.207,interrupt,0.0
2022-02-20 17:01:00+00:00,10.95.161.207,softirq,0.00549528274370958
2022-02-20 17:01:00+00:00,10.95.161.207,steal,0.0
2022-02-20 17:01:00+00:00,10.95.161.207,idle,98.33282859682413
2022-02-20 17:01:00+00:00,10.95.161.208,user,0.05952052778283582
2022-02-20 17:01:00+00:00,10.95.161.208,system,0.02448552769943065
2022-02-20 17:01:00+00:00,10.95.161.208,wait,0.0
2022-02-20 17:01:00+00:00,10.95.161.208,nice,0.0
2022-02-20 17:01:00+00:00,10.95.161.208,interrupt,0.0
2022-02-20 17:01:00+00:00,10.95.161.208,softirq,0.00337716260190144
2022-02-20 17:01:00+00:00,10.95.161.208,steal,0.0
2022-02-20 17:01:00+00:00,10.95.161.208,idle,99.91261678191584
2022-02-20 17:01:00+00:00,10.95.161.209,user,1.3504335557780716
2022-02-20 17:01:00+00:00,10.95.161.209,system,0.2615390313728141
2022-02-20 17:01:00+00:00,10.95.161.209,wait,0.0
2022-02-20 17:01:00+00:00,10.95.161.209,nice,0.0
2022-02-20 17:01:00+00:00,10.95.161.209,interrupt,0.0
2022-02-20 17:01:00+00:00,10.95.161.209,softirq,0.008886944872522246
2022-02-20 17:01:00+00:00,10.95.161.209,steal,0.0
2022-02-20 17:01:00+00:00,10.95.161.209,idle,98.3791404679766
2022-02-20 17:02:00+00:00,10.95.161.205,user,1.0423684580352042
2022-02-20 17:02:00+00:00,10.95.161.205,system,0.40460019837347816
2022-02-20 17:02:00+00:00,10.95.161.205,wait,0.0
2022-02-20 17:02:00+00:00,10.95.161.205,nice,0.0
2022-02-20 17:02:00+00:00,10.95.161.205,interrupt,0.0
2022-02-20 17:02:00+00:00,10.95.161.205,softirq,0.02031633551931581
2022-02-20 17:02:00+00:00,10.95.161.205,steal,0.0
2022-02-20 17:02:00+00:00,10.95.161.205,idle,98.532715008072
2022-02-20 17:02:00+00:00,10.95.161.206,user,1.1417154609792892
2022-02-20 17:02:00+00:00,10.95.161.206,system,0.2698630023906916
2022-02-20 17:02:00+00:00,10.95.161.206,wait,0.015243665812219137
2022-02-20 17:02:00+00:00,10.95.161.206,nice,0.0
2022-02-20 17:02:00+00:00,10.95.161.206,interrupt,0.0
2022-02-20 17:02:00+00:00,10.95.161.206,softirq,0.0076170626587884665
2022-02-20 17:02:00+00:00,10.95.161.206,steal,0.0
2022-02-20 17:02:00+00:00,10.95.161.206,idle,98.56556080815902
2022-02-20 17:02:00+00:00,10.95.161.207,user,1.3246529440718273
2022-02-20 17:02:00+00:00,10.95.161.207,system,0.23976781993504515
2022-02-20 17:02:00+00:00,10.95.161.207,wait,0.0
2022-02-20 17:02:00+00:00,10.95.161.207,nice,0.0
2022-02-20 17:02:00+00:00,10.95.161.207,interrupt,0.0
2022-02-20 17:02:00+00:00,10.95.161.207,softirq,0.006343525542887509
2022-02-20 17:02:00+00:00,10.95.161.207,steal,0.0
2022-02-20 17:02:00+00:00,10.95.161.207,idle,98.42923571045024
2022-02-20 17:02:00+00:00,10.95.161.208,user,0.036304382951271495
2022-02-20 17:02:00+00:00,10.95.161.208,system,0.022796138893482944
2022-02-20 17:02:00+00:00,10.95.161.208,wait,0.0
2022-02-20 17:02:00+00:00,10.95.161.208,nice,0.0
2022-02-20 17:02:00+00:00,10.95.161.208,interrupt,0.0
2022-02-20 17:02:00+00:00,10.95.161.208,softirq,0.0021107841075985664
2022-02-20 17:02:00+00:00,10.95.161.208,steal,0.0
2022-02-20 17:02:00+00:00,10.95.161.208,idle,99.93878869404766
2022-02-20 17:02:00+00:00,10.95.161.209,user,1.2683660091961395
2022-02-20 17:02:00+00:00,10.95.161.209,system,0.2615473581210383
2022-02-20 17:02:00+00:00,10.95.161.209,wait,0.0
2022-02-20 17:02:00+00:00,10.95.161.209,nice,0.0
2022-02-20 17:02:00+00:00,10.95.161.209,interrupt,0.0
2022-02-20 17:02:00+00:00,10.95.161.209,softirq,0.005078355478134996
2022-02-20 17:02:00+00:00,10.95.161.209,steal,0.0
2022-02-20 17:02:00+00:00,10.95.161.209,idle,98.46500827720469
2022-02-20 17:03:00+00:00,10.95.161.205,user,1.127048271417437
