date,host,type_instance,value
2022-02-20 16:59:00+00:00,10.95.161.206,used,2369783808.0
2022-02-20 16:59:00+00:00,10.95.161.207,buffered,1805524992.0
2022-02-20 16:59:00+00:00,10.95.161.207,cached,26638292309.333332
2022-02-20 16:59:00+00:00,10.95.161.207,free,163104543402.66666
2022-02-20 16:59:00+00:00,10.95.161.207,slab_recl,4290936832.0
2022-02-20 16:59:00+00:00,10.95.161.207,slab_unrecl,1434634240.0
2022-02-20 16:59:00+00:00,10.95.161.207,used,5461962752.0
2022-02-20 16:59:00+00:00,10.95.161.208,buffered,1219660458.6666667
2022-02-20 16:59:00+00:00,10.95.161.208,cached,180524401322.66666
2022-02-20 16:59:00+00:00,10.95.161.208,free,1374880426.6666667
2022-02-20 16:59:00+00:00,10.95.161.208,slab_recl,4656291840.0
2022-02-20 16:59:00+00:00,10.95.161.208,slab_unrecl,487248554.6666667
2022-02-20 16:59:00+00:00,10.95.161.208,used,14473416021.333334
2022-02-20 16:59:00+00:00,10.95.161.209,buffered,1675632640.0
2022-02-20 16:59:00+00:00,10.95.161.209,cached,14045797717.333334
2022-02-20 16:59:00+00:00,10.95.161.209,free,177980424874.66666
2022-02-20 16:59:00+00:00,10.95.161.209,slab_recl,3366248448.0
2022-02-20 16:59:00+00:00,10.95.161.209,slab_unrecl,1343223125.3333333
2022-02-20 16:59:00+00:00,10.95.161.209,used,4324571818.666667
2022-02-20 17:00:00+00:00,10.95.161.205,buffered,2249318400.0
2022-02-20 17:00:00+00:00,10.95.161.205,cached,40199185749.333336
2022-02-20 17:00:00+00:00,10.95.161.205,free,151340926293.33334
2022-02-20 17:00:00+00:00,10.95.161.205,slab_recl,3673460736.0
2022-02-20 17:00:00+00:00,10.95.161.205,slab_unrecl,971908437.3333334
2022-02-20 17:00:00+00:00,10.95.161.205,used,4301094912.0
2022-02-20 17:00:00+00:00,10.95.161.206,buffered,1134402218.6666667
2022-02-20 17:00:00+00:00,10.95.161.206,cached,9335926101.333334
2022-02-20 17:00:00+00:00,10.95.161.206,free,188229821098.66666
2022-02-20 17:00:00+00:00,10.95.161.206,slab_recl,880304128.0
2022-02-20 17:00:00+00:00,10.95.161.206,slab_unrecl,786675712.0
2022-02-20 17:00:00+00:00,10.95.161.206,used,2368769365.3333335
2022-02-20 17:00:00+00:00,10.95.161.207,buffered,1805524992.0
2022-02-20 17:00:00+00:00,10.95.161.207,cached,26638840490.666668
2022-02-20 17:00:00+00:00,10.95.161.207,free,163123553621.33334
2022-02-20 17:00:00+00:00,10.95.161.207,slab_recl,4291491840.0
2022-02-20 17:00:00+00:00,10.95.161.207,slab_unrecl,1434733909.3333333
2022-02-20 17:00:00+00:00,10.95.161.207,used,5441749674.666667
2022-02-20 17:00:00+00:00,10.95.161.208,buffered,1219671381.3333333
2022-02-20 17:00:00+00:00,10.95.161.208,cached,180524404736.0
2022-02-20 17:00:00+00:00,10.95.161.208,free,1376092842.6666667
2022-02-20 17:00:00+00:00,10.95.161.208,slab_recl,4656291840.0
2022-02-20 17:00:00+00:00,10.95.161.208,slab_unrecl,487019178.6666667
2022-02-20 17:00:00+00:00,10.95.161.208,used,14472418645.333334
2022-02-20 17:00:00+00:00,10.95.161.209,buffered,1675632640.0
2022-02-20 17:00:00+00:00,10.95.161.209,cached,14045650261.333334
2022-02-20 17:00:00+00:00,10.95.161.209,free,178001129472.0
2022-02-20 17:00:00+00:00,10.95.161.209,slab_recl,3366354944.0
2022-02-20 17:00:00+00:00,10.95.161.209,slab_unrecl,1343344640.0
2022-02-20 17:00:00+00:00,10.95.161.209,used,4303786666.666667
2022-02-20 17:01:00+00:00,10.95.161.205,buffered,2249318400.0
2022-02-20 17:01:00+00:00,10.95.161.205,cached,40201252864.0
2022-02-20 17:01:00+00:00,10.95.161.205,free,151339932330.66666
2022-02-20 17:01:00+00:00,10.95.161.205,slab_recl,3673460736.0
2022-02-20 17:01:00+00:00,10.95.161.205,slab_unrecl,972159658.6666666
2022-02-20 17:01:00+00:00,10.95.161.205,used,4299770538.666667
2022-02-20 17:01:00+00:00,10.95.161.206,buffered,1134412458.6666667
2022-02-20 17:01:00+00:00,10.95.161.206,cached,9335827797.333334
2022-02-20 17:01:00+00:00,10.95.161.206,free,188228443477.33334
2022-02-20 17:01:00+00:00,10.95.161.206,slab_recl,880304128.0
2022-02-20 17:01:00+00:00,10.95.161.206,slab_unrecl,786344618.6666666
2022-02-20 17:01:00+00:00,10.95.161.206,used,2370566144.0
2022-02-20 17:01:00+00:00,10.95.161.207,buffered,1805524992.0
2022-02-20 17:01:00+00:00,10.95.161.207,cached,26631349589.333332
2022-02-20 17:01:00+00:00,10.95.161.207,free,163103167829.33334
2022-02-20 17:01:00+00:00,10.95.161.207,slab_recl,4291557376.0
2022-02-20 17:01:00+00:00,10.95.161.207,slab_unrecl,1434490197.3333333
2022-02-20 17:01:00+00:00,10.95.161.207,used,5469804544.0
2022-02-20 17:01:00+00:00,10.95.161.208,buffered,1219674112.0
2022-02-20 17:01:00+00:00,10.95.161.208,cached,180524408012.8
2022-02-20 17:01:00+00:00,10.95.161.208,free,1374991155.2
2022-02-20 17:01:00+00:00,10.95.161.208,slab_recl,4656291840.0
2022-02-20 17:01:00+00:00,10.95.161.208,slab_unrecl,487138918.4
2022-02-20 17:01:00+00:00,10.95.161.208,used,14473394585.6
2022-02-20 17:01:00+00:00,10.95.161.209,buffered,1675632640.0
2022-02-20 17:01:00+00:00,10.95.161.209,cached,14045788160.0
2022-02-20 17:01:00+00:00,10.95.161.209,free,178000130730.66666
2022-02-20 17:01:00+00:00,10.95.161.209,slab_recl,3366479872.0
2022-02-20 17:01:00+00:00,10.95.161.209,slab_unrecl,1342954154.6666667
2022-02-20 17:01:00+00:00,10.95.161.209,used,4304913066.666667
2022-02-20 17:02:00+00:00,10.95.161.205,buffered,2249318400.0
2022-02-20 17:02:00+00:00,10.95.161.205,cached,40203364352.0
2022-02-20 17:02:00+00:00,10.95.161.205,free,151339892053.33334
2022-02-20 17:02:00+00:00,10.95.161.205,slab_recl,3673460736.0
2022-02-20 17:02:00+00:00,10.95.161.205,slab_unrecl,971789653.3333334
2022-02-20 17:02:00+00:00,10.95.161.205,used,4298069333.333333
2022-02-20 17:02:00+00:00,10.95.161.206,buffered,1134426112.0
2022-02-20 17:02:00+00:00,10.95.161.206,cached,9335614122.666666
2022-02-20 17:02:00+00:00,10.95.161.206,free,188227893930.66666
2022-02-20 17:02:00+00:00,10.95.161.206,slab_recl,880309589.3333334
2022-02-20 17:02:00+00:00,10.95.161.206,slab_unrecl,786687317.3333334
2022-02-20 17:02:00+00:00,10.95.161.206,used,2370967552.0
2022-02-20 17:02:00+00:00,10.95.161.207,buffered,1805524992.0
2022-02-20 17:02:00+00:00,10.95.161.207,cached,26631734613.333332
2022-02-20 17:02:00+00:00,10.95.161.207,free,163131190613.33334
2022-02-20 17:02:00+00:00,10.95.161.207,slab_recl,4291641344.0
2022-02-20 17:02:00+00:00,10.95.161.207,slab_unrecl,1433541973.3333333
2022-02-20 17:02:00+00:00,10.95.161.207,used,5442260992.0
2022-02-20 17:02:00+00:00,10.95.161.208,buffered,1219681621.3333333
2022-02-20 17:02:00+00:00,10.95.161.208,cached,180524411562.66666
2022-02-20 17:02:00+00:00,10.95.161.208,free,1375835477.3333333
2022-02-20 17:02:00+00:00,10.95.161.208,slab_recl,4656295253.333333
2022-02-20 17:02:00+00:00,10.95.161.208,slab_unrecl,487191210.6666667
2022-02-20 17:02:00+00:00,10.95.161.208,used,14472483498.666666
2022-02-20 17:02:00+00:00,10.95.161.209,buffered,1675632640.0
2022-02-20 17:02:00+00:00,10.95.161.209,cached,14045962240.0
2022-02-20 17:02:00+00:00,10.95.161.209,free,177989636778.66666
2022-02-20 17:02:00+00:00,10.95.161.209,slab_recl,3366637568.0
2022-02-20 17:02:00+00:00,10.95.161.209,slab_unrecl,1342939136.0
2022-02-20 17:02:00+00:00,10.95.161.209,used,4315090261.333333
2022-02-20 17:03:00+00:00,10.95.161.205,buffered,2249318400.0
2022-02-20 17:03:00+00:00,10.95.161.205,cached,40205518848.0
2022-02-20 17:03:00+00:00,10.95.161.205,free,151334804821.33334
2022-02-20 17:03:00+00:00,10.95.161.205,slab_recl,3673462101.3333335
2022-02-20 17:03:00+00:00,10.95.161.205,slab_unrecl,971504298.6666666
2022-02-20 17:03:00+00:00,10.95.161.205,used,4301286058.666667
2022-02-20 17:03:00+00:00,10.95.161.206,buffered,1134437034.6666667
2022-02-20 17:03:00+00:00,10.95.161.206,cached,9336104277.333334
2022-02-20 17:03:00+00:00,10.95.161.206,free,188226868565.33334
2022-02-20 17:03:00+00:00,10.95.161.206,slab_recl,880330752.0
2022-02-20 17:03:00+00:00,10.95.161.206,slab_unrecl,786990421.3333334
2022-02-20 17:03:00+00:00,10.95.161.206,used,2371167573.3333335
2022-02-20 17:03:00+00:00,10.95.161.207,buffered,1805524992.0
2022-02-20 17:03:00+00:00,10.95.161.207,cached,26631954432.0
2022-02-20 17:03:00+00:00,10.95.161.207,free,163104142677.33334
2022-02-20 17:03:00+00:00,10.95.161.207,slab_recl,4291719168.0
2022-02-20 17:03:00+00:00,10.95.161.207,slab_unrecl,1433438890.6666667
2022-02-20 17:03:00+00:00,10.95.161.207,used,5469114368.0
2022-02-20 17:03:00+00:00,10.95.161.208,buffered,1219682304.0
2022-02-20 17:03:00+00:00,10.95.161.208,cached,180524415658.66666
2022-02-20 17:03:00+00:00,10.95.161.208,free,1373652992.0
2022-02-20 17:03:00+00:00,10.95.161.208,slab_recl,4656295936.0
2022-02-20 17:03:00+00:00,10.95.161.208,slab_unrecl,486896298.6666667
2022-02-20 17:03:00+00:00,10.95.161.208,used,14474955434.666666
2022-02-20 17:03:00+00:00,10.95.161.209,buffered,1675632640.0
2022-02-20 17:03:00+00:00,10.95.161.209,cached,14045900800.0
2022-02-20 17:03:00+00:00,10.95.161.209,free,177990137173.33334
2022-02-20 17:03:00+00:00,10.95.161.209,slab_recl,3366510592.0
2022-02-20 17:03:00+00:00,10.95.161.209,slab_unrecl,1342551381.3333333
2022-02-20 17:03:00+00:00,10.95.161.209,used,4315166037.333333
2022-02-20 17:04:00+00:00,10.95.161.205,buffered,2249318400.0
2022-02-20 17:04:00+00:00,10.95.161.205,cached,40207545002.666664
2022-02-20 17:04:00+00:00,10.95.161.205,free,151332619605.33334
2022-02-20 17:04:00+00:00,10.95.161.205,slab_recl,3673468928.0
2022-02-20 17:04:00+00:00,10.95.161.205,slab_unrecl,971631957.3333334
2022-02-20 17:04:00+00:00,10.95.161.205,used,4301310634.666667
2022-02-20 17:04:00+00:00,10.95.161.206,buffered,1134443861.3333333
2022-02-20 17:04:00+00:00,10.95.161.206,cached,9335949312.0
2022-02-20 17:04:00+00:00,10.95.161.206,free,188226030250.66666
2022-02-20 17:04:00+00:00,10.95.161.206,slab_recl,880358741.3333334
2022-02-20 17:04:00+00:00,10.95.161.206,slab_unrecl,786931712.0
2022-02-20 17:04:00+00:00,10.95.161.206,used,2372184746.6666665
2022-02-20 17:04:00+00:00,10.95.161.207,buffered,1805524992.0
2022-02-20 17:04:00+00:00,10.95.161.207,cached,26632228864.0
2022-02-20 17:04:00+00:00,10.95.161.207,free,163129249109.33334
2022-02-20 17:04:00+00:00,10.95.161.207,slab_recl,4291480234.6666665
2022-02-20 17:04:00+00:00,10.95.161.207,slab_unrecl,1433582250.6666667
2022-02-20 17:04:00+00:00,10.95.161.207,used,5443829077.333333
2022-02-20 17:04:00+00:00,10.95.161.208,buffered,1219698688.0
2022-02-20 17:04:00+00:00,10.95.161.208,cached,180524418662.4
2022-02-20 17:04:00+00:00,10.95.161.208,free,1372239462.4
2022-02-20 17:04:00+00:00,10.95.161.208,slab_recl,4656298393.6
2022-02-20 17:04:00+00:00,10.95.161.208,slab_unrecl,487328153.6
2022-02-20 17:04:00+00:00,10.95.161.208,used,14475915264.0
2022-02-20 17:04:00+00:00,10.95.161.209,buffered,1675632640.0
2022-02-20 17:04:00+00:00,10.95.161.209,cached,14045700096.0
2022-02-20 17:04:00+00:00,10.95.161.209,free,177996026538.66666
2022-02-20 17:04:00+00:00,10.95.161.209,slab_recl,3366072320.0
2022-02-20 17:04:00+00:00,10.95.161.209,slab_unrecl,1343666858.6666667
2022-02-20 17:04:00+00:00,10.95.161.209,used,4308800170.666667
2022-02-20 17:05:00+00:00,10.95.161.205,buffered,2249318400.0
2022-02-20 17:05:00+00:00,10.95.161.205,cached,40209535658.666664
2022-02-20 17:05:00+00:00,10.95.161.205,free,151330764800.0
2022-02-20 17:05:00+00:00,10.95.161.205,slab_recl,3673468928.0
2022-02-20 17:05:00+00:00,10.95.161.205,slab_unrecl,971341824.0
2022-02-20 17:05:00+00:00,10.95.161.205,used,4301464917.333333
2022-02-20 17:05:00+00:00,10.95.161.206,buffered,1134466389.3333333
2022-02-20 17:05:00+00:00,10.95.161.206,cached,9335779328.0
2022-02-20 17:05:00+00:00,10.95.161.206,free,188225477973.33334
2022-02-20 17:05:00+00:00,10.95.161.206,slab_recl,880372394.6666666
2022-02-20 17:05:00+00:00,10.95.161.206,slab_unrecl,786518016.0
2022-02-20 17:05:00+00:00,10.95.161.206,used,2373284522.6666665
2022-02-20 17:05:00+00:00,10.95.161.207,buffered,1805524992.0
2022-02-20 17:05:00+00:00,10.95.161.207,cached,26632652800.0
2022-02-20 17:05:00+00:00,10.95.161.207,free,163145209173.33334
2022-02-20 17:05:00+00:00,10.95.161.207,slab_recl,4291486378.6666665
2022-02-20 17:05:00+00:00,10.95.161.207,slab_unrecl,1434210304.0
2022-02-20 17:05:00+00:00,10.95.161.207,used,5426810880.0
2022-02-20 17:05:00+00:00,10.95.161.208,buffered,1219711658.6666667
2022-02-20 17:05:00+00:00,10.95.161.208,cached,180524421802.66666
2022-02-20 17:05:00+00:00,10.95.161.208,free,1372919125.3333333
2022-02-20 17:05:00+00:00,10.95.161.208,slab_recl,4656300032.0
2022-02-20 17:05:00+00:00,10.95.161.208,slab_unrecl,487325696.0
2022-02-20 17:05:00+00:00,10.95.161.208,used,14475220309.333334
2022-02-20 17:05:00+00:00,10.95.161.209,buffered,1675632640.0
2022-02-20 17:05:00+00:00,10.95.161.209,cached,14046262613.333334
2022-02-20 17:05:00+00:00,10.95.161.209,free,177997697024.0
2022-02-20 17:05:00+00:00,10.95.161.209,slab_recl,3365900288.0
2022-02-20 17:05:00+00:00,10.95.161.209,slab_unrecl,1343608149.3333333
2022-02-20 17:05:00+00:00,10.95.161.209,used,4306797909.333333
2022-02-20 17:06:00+00:00,10.95.161.205,buffered,2249318400.0
2022-02-20 17:06:00+00:00,10.95.161.205,cached,40211544746.666664
2022-02-20 17:06:00+00:00,10.95.161.205,free,151328346794.66666
2022-02-20 17:06:00+00:00,10.95.161.205,slab_recl,3673468928.0
2022-02-20 17:06:00+00:00,10.95.161.205,slab_unrecl,971309056.0
2022-02-20 17:06:00+00:00,10.95.161.205,used,4301906602.666667
2022-02-20 17:06:00+00:00,10.95.161.206,buffered,1134479360.0
2022-02-20 17:06:00+00:00,10.95.161.206,cached,9336038741.333334
2022-02-20 17:06:00+00:00,10.95.161.206,free,188226235733.33334
2022-02-20 17:06:00+00:00,10.95.161.206,slab_recl,880427008.0
2022-02-20 17:06:00+00:00,10.95.161.206,slab_unrecl,786343253.3333334
2022-02-20 17:06:00+00:00,10.95.161.206,used,2372374528.0
2022-02-20 17:06:00+00:00,10.95.161.207,buffered,1805524992.0
2022-02-20 17:06:00+00:00,10.95.161.207,cached,26633027584.0
2022-02-20 17:06:00+00:00,10.95.161.207,free,163139615402.66666
2022-02-20 17:06:00+00:00,10.95.161.207,slab_recl,4291606528.0
2022-02-20 17:06:00+00:00,10.95.161.207,slab_unrecl,1434062165.3333333
2022-02-20 17:06:00+00:00,10.95.161.207,used,5432057856.0
2022-02-20 17:06:00+00:00,10.95.161.208,buffered,1219723264.0
2022-02-20 17:06:00+00:00,10.95.161.208,cached,180524426035.2
2022-02-20 17:06:00+00:00,10.95.161.208,free,1374018764.8
2022-02-20 17:06:00+00:00,10.95.161.208,slab_recl,4656300032.0
2022-02-20 17:06:00+00:00,10.95.161.208,slab_unrecl,487471513.6
2022-02-20 17:06:00+00:00,10.95.161.208,used,14473959014.4
2022-02-20 17:06:00+00:00,10.95.161.209,buffered,1675632640.0
2022-02-20 17:06:00+00:00,10.95.161.209,cached,14046711808.0
2022-02-20 17:06:00+00:00,10.95.161.209,free,177998645930.66666
2022-02-20 17:06:00+00:00,10.95.161.209,slab_recl,3365974016.0
2022-02-20 17:06:00+00:00,10.95.161.209,slab_unrecl,1344096256.0
2022-02-20 17:06:00+00:00,10.95.161.209,used,4304837973.333333
2022-02-20 17:07:00+00:00,10.95.161.205,buffered,2249318400.0
2022-02-20 17:07:00+00:00,10.95.161.205,cached,40213594112.0
2022-02-20 17:07:00+00:00,10.95.161.205,free,151326823765.33334
2022-02-20 17:07:00+00:00,10.95.161.205,slab_recl,3673486677.3333335
2022-02-20 17:07:00+00:00,10.95.161.205,slab_unrecl,971573930.6666666
2022-02-20 17:07:00+00:00,10.95.161.205,used,4301097642.666667
2022-02-20 17:07:00+00:00,10.95.161.206,buffered,1134484821.3333333
2022-02-20 17:07:00+00:00,10.95.161.206,cached,9336225792.0
2022-02-20 17:07:00+00:00,10.95.161.206,free,188227674112.0
2022-02-20 17:07:00+00:00,10.95.161.206,slab_recl,880427008.0
2022-02-20 17:07:00+00:00,10.95.161.206,slab_unrecl,785855829.3333334
2022-02-20 17:07:00+00:00,10.95.161.206,used,2371231061.3333335
2022-02-20 17:07:00+00:00,10.95.161.207,buffered,1805524992.0
2022-02-20 17:07:00+00:00,10.95.161.207,cached,26633562794.666668
2022-02-20 17:07:00+00:00,10.95.161.207,free,163134402560.0
2022-02-20 17:07:00+00:00,10.95.161.207,slab_recl,4291682304.0
2022-02-20 17:07:00+00:00,10.95.161.207,slab_unrecl,1434593280.0
2022-02-20 17:07:00+00:00,10.95.161.207,used,5436128597.333333
2022-02-20 17:07:00+00:00,10.95.161.208,buffered,1219739648.0
2022-02-20 17:07:00+00:00,10.95.161.208,cached,180524430677.33334
2022-02-20 17:07:00+00:00,10.95.161.208,free,1374870869.3333333
2022-02-20 17:07:00+00:00,10.95.161.208,slab_recl,4656300032.0
2022-02-20 17:07:00+00:00,10.95.161.208,slab_unrecl,487701845.3333333
2022-02-20 17:07:00+00:00,10.95.161.208,used,14472855552.0
2022-02-20 17:07:00+00:00,10.95.161.209,buffered,1675632640.0
2022-02-20 17:07:00+00:00,10.95.161.209,cached,14046242816.0
2022-02-20 17:07:00+00:00,10.95.161.209,free,177998848682.66666
2022-02-20 17:07:00+00:00,10.95.161.209,slab_recl,3365996544.0
2022-02-20 17:07:00+00:00,10.95.161.209,slab_unrecl,1344543402.6666667
2022-02-20 17:07:00+00:00,10.95.161.209,used,4304634538.666667
2022-02-20 17:08:00+00:00,10.95.161.205,buffered,2249318400.0
2022-02-20 17:08:00+00:00,10.95.161.205,cached,40215637333.333336
2022-02-20 17:08:00+00:00,10.95.161.205,free,151323989333.33334
2022-02-20 17:08:00+00:00,10.95.161.205,slab_recl,3673522176.0
2022-02-20 17:08:00+00:00,10.95.161.205,slab_unrecl,971455829.3333334
2022-02-20 17:08:00+00:00,10.95.161.205,used,4301971456.0
2022-02-20 17:08:00+00:00,10.95.161.206,buffered,1134493696.0
2022-02-20 17:08:00+00:00,10.95.161.206,cached,9335477589.333334
2022-02-20 17:08:00+00:00,10.95.161.206,free,188226071893.33334
2022-02-20 17:08:00+00:00,10.95.161.206,slab_recl,880427008.0
2022-02-20 17:08:00+00:00,10.95.161.206,slab_unrecl,786585600.0
2022-02-20 17:08:00+00:00,10.95.161.206,used,2372842837.3333335
2022-02-20 17:08:00+00:00,10.95.161.207,buffered,1805524992.0
2022-02-20 17:08:00+00:00,10.95.161.207,cached,26634185386.666668
2022-02-20 17:08:00+00:00,10.95.161.207,free,163135820458.66666
2022-02-20 17:08:00+00:00,10.95.161.207,slab_recl,4291674112.0
2022-02-20 17:08:00+00:00,10.95.161.207,slab_unrecl,1434624000.0
2022-02-20 17:08:00+00:00,10.95.161.207,used,5434065578.666667
2022-02-20 17:08:00+00:00,10.95.161.208,buffered,1219769685.3333333
2022-02-20 17:08:00+00:00,10.95.161.208,cached,180524433408.0
2022-02-20 17:08:00+00:00,10.95.161.208,free,1374940501.3333333
2022-02-20 17:08:00+00:00,10.95.161.208,slab_recl,4656302080.0
2022-02-20 17:08:00+00:00,10.95.161.208,slab_unrecl,487393962.6666667
2022-02-20 17:08:00+00:00,10.95.161.208,used,14473058986.666666
2022-02-20 17:08:00+00:00,10.95.161.209,buffered,1675632640.0
2022-02-20 17:08:00+00:00,10.95.161.209,cached,14045888512.0
2022-02-20 17:08:00+00:00,10.95.161.209,free,178000692565.33334
2022-02-20 17:08:00+00:00,10.95.161.209,slab_recl,3366031360.0
2022-02-20 17:08:00+00:00,10.95.161.209,slab_unrecl,1343978837.3333333
2022-02-20 17:08:00+00:00,10.95.161.209,used,4303674709.333333
2022-02-20 17:09:00+00:00,10.95.161.205,buffered,2249318400.0
2022-02-20 17:09:00+00:00,10.95.161.205,cached,40217674410.666664
2022-02-20 17:09:00+00:00,10.95.161.205,free,151319922005.33334
2022-02-20 17:09:00+00:00,10.95.161.205,slab_recl,3673522176.0
2022-02-20 17:09:00+00:00,10.95.161.205,slab_unrecl,971452416.0
2022-02-20 17:09:00+00:00,10.95.161.205,used,4304005120.0
2022-02-20 17:09:00+00:00,10.95.161.206,buffered,1134502570.6666667
2022-02-20 17:09:00+00:00,10.95.161.206,cached,9335844864.0
2022-02-20 17:09:00+00:00,10.95.161.206,free,188227455658.66666
2022-02-20 17:09:00+00:00,10.95.161.206,slab_recl,880393557.3333334
2022-02-20 17:09:00+00:00,10.95.161.206,slab_unrecl,786656597.3333334
2022-02-20 17:09:00+00:00,10.95.161.206,used,2371045376.0
2022-02-20 17:09:00+00:00,10.95.161.207,buffered,1805524992.0
2022-02-20 17:09:00+00:00,10.95.161.207,cached,26634865322.666668
2022-02-20 17:09:00+00:00,10.95.161.207,free,163147168426.66666
2022-02-20 17:09:00+00:00,10.95.161.207,slab_recl,4291618816.0
2022-02-20 17:09:00+00:00,10.95.161.207,slab_unrecl,1435357866.6666667
2022-02-20 17:09:00+00:00,10.95.161.207,used,5421359104.0
2022-02-20 17:09:00+00:00,10.95.161.208,buffered,1219811328.0
2022-02-20 17:09:00+00:00,10.95.161.208,cached,180524444330.66666
2022-02-20 17:09:00+00:00,10.95.161.208,free,1372606464.0
2022-02-20 17:09:00+00:00,10.95.161.208,slab_recl,4656304128.0
2022-02-20 17:09:00+00:00,10.95.161.208,slab_unrecl,487351637.3333333
2022-02-20 17:09:00+00:00,10.95.161.208,used,14475380736.0
2022-02-20 17:09:00+00:00,10.95.161.209,buffered,1675632640.0
2022-02-20 17:09:00+00:00,10.95.161.209,cached,14045669376.0
2022-02-20 17:09:00+00:00,10.95.161.209,free,177999675392.0
2022-02-20 17:09:00+00:00,10.95.161.209,slab_recl,3366170624.0
2022-02-20 17:09:00+00:00,10.95.161.209,slab_unrecl,1344280576.0
2022-02-20 17:09:00+00:00,10.95.161.209,used,4304470016.0
2022-02-20 17:10:00+00:00,10.95.161.205,buffered,2249318400.0
2022-02-20 17:10:00+00:00,10.95.161.205,cached,40219723776.0
2022-02-20 17:10:00+00:00,10.95.161.205,free,151319510357.33334
2022-02-20 17:10:00+00:00,10.95.161.205,slab_recl,3673522176.0
2022-02-20 17:10:00+00:00,10.95.161.205,slab_unrecl,971834709.3333334
2022-02-20 17:10:00+00:00,10.95.161.205,used,4301985109.333333
2022-02-20 17:10:00+00:00,10.95.161.206,buffered,1134514858.6666667
2022-02-20 17:10:00+00:00,10.95.161.206,cached,9336067413.333334
2022-02-20 17:10:00+00:00,10.95.161.206,free,188226403669.33334
2022-02-20 17:10:00+00:00,10.95.161.206,slab_recl,880254293.3333334
2022-02-20 17:10:00+00:00,10.95.161.206,slab_unrecl,787141973.3333334
2022-02-20 17:10:00+00:00,10.95.161.206,used,2371516416.0
2022-02-20 17:10:00+00:00,10.95.161.207,buffered,1805524992.0
2022-02-20 17:10:00+00:00,10.95.161.207,cached,26635451050.666668
2022-02-20 17:10:00+00:00,10.95.161.207,free,163133883050.66666
2022-02-20 17:10:00+00:00,10.95.161.207,slab_recl,4291571712.0
2022-02-20 17:10:00+00:00,10.95.161.207,slab_unrecl,1435338069.3333333
2022-02-20 17:10:00+00:00,10.95.161.207,used,5434125653.333333
2022-02-20 17:10:00+00:00,10.95.161.208,buffered,1219831125.3333333
2022-02-20 17:10:00+00:00,10.95.161.208,cached,180524448426.66666
2022-02-20 17:10:00+00:00,10.95.161.208,free,1373650261.3333333
2022-02-20 17:10:00+00:00,10.95.161.208,slab_recl,4656306858.666667
2022-02-20 17:10:00+00:00,10.95.161.208,slab_unrecl,487651328.0
2022-02-20 17:10:00+00:00,10.95.161.208,used,14474010624.0
2022-02-20 17:10:00+00:00,10.95.161.209,buffered,1675632640.0
2022-02-20 17:10:00+00:00,10.95.161.209,cached,14045698048.0
2022-02-20 17:10:00+00:00,10.95.161.209,free,177998138026.66666
2022-02-20 17:10:00+00:00,10.95.161.209,slab_recl,3365951488.0
2022-02-20 17:10:00+00:00,10.95.161.209,slab_unrecl,1344122880.0
2022-02-20 17:10:00+00:00,10.95.161.209,used,4306355541.333333
2022-02-20 17:11:00+00:00,10.95.161.205,buffered,2249318400.0
2022-02-20 17:11:00+00:00,10.95.161.205,cached,40221700096.0
2022-02-20 17:11:00+00:00,10.95.161.205,free,151318519125.33334
2022-02-20 17:11:00+00:00,10.95.161.205,slab_recl,3673522176.0
2022-02-20 17:11:00+00:00,10.95.161.205,slab_unrecl,971978069.3333334
2022-02-20 17:11:00+00:00,10.95.161.205,used,4300856661.333333
2022-02-20 17:11:00+00:00,10.95.161.206,buffered,1134523050.6666667
2022-02-20 17:11:00+00:00,10.95.161.206,cached,9335840085.333334
2022-02-20 17:11:00+00:00,10.95.161.206,free,188223193088.0
2022-02-20 17:11:00+00:00,10.95.161.206,slab_recl,880394240.0
2022-02-20 17:11:00+00:00,10.95.161.206,slab_unrecl,787408213.3333334
2022-02-20 17:11:00+00:00,10.95.161.206,used,2374539946.6666665
2022-02-20 17:11:00+00:00,10.95.161.207,buffered,1805524992.0
2022-02-20 17:11:00+00:00,10.95.161.207,cached,26635922773.333332
2022-02-20 17:11:00+00:00,10.95.161.207,free,163127094613.33334
2022-02-20 17:11:00+00:00,10.95.161.207,slab_recl,4291571712.0
2022-02-20 17:11:00+00:00,10.95.161.207,slab_unrecl,1434937344.0
2022-02-20 17:11:00+00:00,10.95.161.207,used,5440843093.333333
2022-02-20 17:11:00+00:00,10.95.161.208,buffered,1219846826.6666667
2022-02-20 17:11:00+00:00,10.95.161.208,cached,180524453205.33334
2022-02-20 17:11:00+00:00,10.95.161.208,free,1373197653.3333333
2022-02-20 17:11:00+00:00,10.95.161.208,slab_recl,4656308224.0
2022-02-20 17:11:00+00:00,10.95.161.208,slab_unrecl,487888896.0
2022-02-20 17:11:00+00:00,10.95.161.208,used,14474203818.666666
2022-02-20 17:11:00+00:00,10.95.161.209,buffered,1675632640.0
2022-02-20 17:11:00+00:00,10.95.161.209,cached,14045758805.333334
2022-02-20 17:11:00+00:00,10.95.161.209,free,177997362517.33334
2022-02-20 17:11:00+00:00,10.95.161.209,slab_recl,3365765120.0
2022-02-20 17:11:00+00:00,10.95.161.209,slab_unrecl,1343874389.3333333
2022-02-20 17:11:00+00:00,10.95.161.209,used,4307505152.0
2022-02-20 17:12:00+00:00,10.95.161.205,buffered,2249318400.0
